,value,outlier
214,-0.11535864104577087,-0.0
215,-0.7417185219900299,-0.0
216,-0.22329084753116601,-0.0
217,-0.7455733882482104,-0.0
218,-0.4876997877723723,-0.0
219,-0.6230420907654498,-0.0
220,-0.48305806365268206,-0.0
221,-0.46229205208647056,-0.0
222,-0.3906452250382846,-0.0
223,-0.766089418382207,-0.0
224,-0.7521774240365154,-0.0
225,-0.32750541172973635,-0.0
226,-0.4111537747896846,-0.0
227,-0.5035943875790785,-0.0
228,-0.34479731209329045,-0.0
229,-0.6289973709114038,-0.0
230,-0.4550008024990392,-0.0
231,-0.8579164650834664,-0.0
232,-0.9087694348028612,-0.0
233,-0.9270051610257904,-0.0
234,-0.4355661440729459,-0.0
235,-0.8338165480308944,-0.0
236,-0.8323396980534798,-0.0
237,-0.6366139466592295,-0.0
238,-0.741494912360231,-0.0
239,-0.645166799232159,-0.0
240,-0.8365642650024171,-0.0
241,-0.5548373243793032,-0.0
242,-0.3165335856613357,-0.0
243,-0.9604521802962428,-0.0
244,-0.41416178671813786,-0.0
245,-0.5891005871315691,-0.0
246,-0.4146954094709747,-0.0
247,-0.4024483299320739,-0.0
248,-0.5447350312946007,-0.0
249,-0.3284325607181232,-0.0
250,-0.27977471227925077,-0.0
251,-0.8136540604816898,-0.0
252,-0.2623339347894733,-0.0
253,-0.413700212494105,-0.0
254,-0.2759822116739429,-0.0
255,-0.4240541968611185,-0.0
256,-0.16467824681675602,-0.0
257,-0.686988735499016,-0.0
258,-0.7243450234575162,-0.0
259,-0.6433935185801857,-0.0
260,-0.4216518928229965,-0.0
261,-0.39850450403012694,-0.0
262,-0.11474404070481614,-0.0
263,-0.590300641647313,-0.0
264,-0.37798052063343,-0.0
265,-0.23568513919363493,-0.0
266,-0.14237268713570272,-0.0
267,-0.3091835899636691,-0.0
268,-0.29306346970459274,-0.0
269,-0.17961147809998063,-0.0
270,-0.060546775783534956,-0.0
271,0.050579473979798395,0.0
272,0.27863468709487027,0.0
273,0.17213433373829534,0.0
274,0.10859265943004964,0.0
275,0.32876931553841204,0.0
276,-0.13196731432418257,-0.0
277,0.00537903388519792,0.0
278,0.13225140635842164,0.0
279,0.31828202246110265,0.0
280,-0.06976414258286649,-0.0
281,0.4173862713301208,0.0
282,0.5449402068771345,0.0
283,0.6987781552414253,0.0
284,0.36300912183482054,0.0
285,0.5277225815097244,0.0
286,0.17301562496327447,0.0
287,0.32848462382524984,0.0
288,0.30917056110404517,0.0
289,0.8949358144388891,0.0
290,0.40659418202323955,0.0
291,0.6701288980789635,0.0
292,0.5774529056785157,0.0
293,0.7721874212612729,0.0
294,0.5234002941061495,0.0
295,0.9995037637460684,0.0
296,0.8105391183351891,0.0
297,1.022549593464939,0.0
298,0.802971880718553,0.0
299,1.340995080798141,0.0
300,1.2990707941037227,0.0
301,1.3675358308455472,0.0
302,1.2841185680523433,0.0
303,1.3237495897088942,0.0
304,1.169416267006821,0.0
305,1.4349106367397784,0.0
306,1.533472468377021,0.0
307,1.206085559396179,0.0
308,1.432445323189991,0.0
309,1.4051189342270811,0.0
310,1.866179630260123,0.0
311,1.877322148139473,0.0
312,1.8032430254838108,0.0
313,1.8615258203181526,0.0
314,2.000666512554165,0.0
315,1.9236376619742854,0.0
316,1.8688143803645214,0.0
317,2.293041153322173,0.0
318,2.020994227606176,0.0
319,2.008250239480616,0.0
320,2.2001009213260883,0.0
321,2.2033794816401873,0.0
322,2.207078300252342,0.0
323,2.2264641104323974,0.0
324,2.1987619009882815,0.0
325,2.0566510885806832,0.0
326,2.6919626060963457,0.0
327,2.7766837025134823,0.0
328,2.318668396879801,0.0
329,2.4376312994115006,0.0
330,2.7541119197485595,0.0
331,2.8606478301974914,0.0
332,2.4157308847254555,0.0
333,2.6358367102430065,0.0
334,2.5203033819224094,0.0
335,3.0727410339561434,0.0
336,2.7146811459433366,0.0
337,2.8763408611338477,0.0
338,2.890002817133058,0.0
339,2.999138633416063,0.0
340,3.330437315374605,0.0
341,2.889805118857431,0.0
342,3.174733016546154,0.0
343,3.4581649174535287,0.0
344,3.423677824040224,0.0
345,3.448807774533305,0.0
346,3.0913406446525,0.0
347,3.2062044711535997,0.0
348,3.452350302221739,0.0
349,3.507839448705573,0.0
350,3.5239022416904695,0.0
351,3.2538179373422897,0.0
352,3.529306050930855,0.0
353,3.5427120395326983,0.0
354,3.8832759684974807,0.0
355,3.903444601349283,0.0
356,3.4844715570465143,0.0
357,3.808700837269114,0.0
358,4.0655976560433675,0.0
359,3.7179056756671818,0.0
360,4.085206871582245,0.0
361,3.9187048487990754,0.0
362,3.5891420973159662,0.0
363,3.8289256900392212,0.0
364,3.815007461589176,0.0
365,4.017767228894929,0.0
366,4.245017358656216,0.0
367,3.950272101720043,0.0
368,3.891761556596844,0.0
369,3.740932755850061,0.0
370,4.201964545922666,0.0
371,4.175103198836472,0.0
372,4.390572444208273,0.0
373,3.985521973465386,0.0
374,4.450868833773949,0.0
375,3.927564664076822,0.0
376,4.426008747510018,0.0
377,4.37929817108948,0.0
378,4.45481231113541,0.0
379,4.299434204423349,0.0
380,4.558747676884194,0.0
381,4.183710531810631,0.0
382,4.47677195456311,0.0
383,3.9982963161363374,0.0
384,4.469005517691296,0.0
385,4.2706658351914175,0.0
386,4.039307812581717,0.0
387,4.286404391915816,0.0
388,4.63714799903058,0.0
389,4.1015337503693985,0.0
390,4.088041804363023,0.0
391,4.1678588706452535,0.0
392,4.230281966528741,0.0
393,4.383512884663299,0.0
394,4.280511744647266,0.0
395,4.399493360261104,0.0
396,4.608254906618238,0.0
397,4.082752922341342,0.0
398,4.283254341850133,0.0
399,4.38770678161137,0.0
400,4.565195471490907,0.0
401,4.060234813025955,0.0
402,4.2589024178113855,0.0
403,4.170704213247376,0.0
404,4.209298292815582,0.0
405,4.04088553444502,0.0
406,3.9596993181175613,0.0
407,3.9781394259263467,0.0
408,4.2418367394775345,0.0
409,4.418565882534327,0.0
410,4.092176758526125,0.0
411,4.196515917649978,0.0
412,4.305198469602247,0.0
413,3.9183025149388238,0.0
414,3.8572230863367807,0.0
415,3.8311059329683896,0.0
416,3.910633498584816,0.0
417,4.290577328549525,0.0
418,4.2822101811023465,0.0
419,4.279763980556326,0.0
420,3.9152985287783015,0.0
421,4.058166299834121,0.0
422,4.144216185976124,0.0
423,3.8309051507330834,0.0
424,3.5538752908273485,0.0
425,3.4973916379857997,0.0
426,4.03141788545773,0.0
427,3.5086350799449417,0.0
428,3.4323202474852788,0.0
429,3.75476577502177,0.0
430,3.6605174118924753,0.0
431,3.6505857792899183,0.0
432,3.4359786707314517,0.0
433,3.455564416411308,0.0
434,3.240207816549196,0.0
435,3.285772440948411,0.0
436,3.431455485750825,0.0
437,3.5286145735324053,0.0
438,3.5576429528587497,0.0
439,3.190696265654585,0.0
440,3.4317238837454647,0.0
441,2.9265665850838527,0.0
442,3.5338900903591504,0.0
443,3.0403886293287834,0.0
444,3.382447075690455,0.0
445,3.2636700531249674,0.0
446,3.1750177663546646,0.0
447,2.865860858351373,0.0
448,3.1508189860561036,0.0
449,2.796009993242782,0.0
450,2.5955684648595096,0.0
451,2.523334513183247,0.0
452,3.007588243455298,0.0
453,2.8640417612087057,0.0
454,2.511141423889252,0.0
455,2.550975225921249,0.0
456,2.8402226385518015,0.0
457,2.799008432900346,0.0
458,2.341835285053277,0.0
459,2.713495470416353,0.0
460,2.538923720233961,0.0
461,2.394291532010694,0.0
462,2.0535146940351465,0.0
463,2.096496261999366,0.0
464,1.9921091928268144,0.0
465,1.9480555349248756,0.0
466,2.0743777491986237,0.0
467,1.8619422001870005,0.0
468,1.7755708532255865,0.0
469,1.7268648499415993,0.0
470,1.9010679435671078,0.0
471,1.6444721147876495,0.0
472,1.9457462655693467,0.0
473,1.7536865722213026,0.0
474,2.0135246579237265,0.0
475,1.81355737453805,0.0
476,1.689546386315316,0.0
477,1.4436651217020826,0.0
478,1.2656867627187365,0.0
479,1.1870510411970292,0.0
480,1.0686695390822156,0.0
481,1.5973790425146541,0.0
482,1.230649194692082,0.0
483,1.2091264902192318,0.0
484,1.491045394514325,0.0
485,1.2709575107922362,0.0
486,1.214343095817073,0.0
487,1.0170824576049387,0.0
488,1.0674317776479696,0.0
489,0.9812193923479948,0.0
490,0.9416616102667894,0.0
491,1.194863377804877,0.0
492,0.5792068534458032,0.0
493,0.5949074021785833,0.0
494,1.0497738028863237,0.0
495,0.9128527309215754,0.0
496,0.419380971991903,0.0
497,0.41779537759554164,0.0
498,0.5278385243337678,0.0
499,0.4442207836635476,0.0
500,0.3229558413326047,0.0
501,0.2809080113668406,0.0
502,0.14672718900612708,0.0
503,0.22589666161090585,0.0
504,0.6164618135145606,0.0
505,0.33015403274870736,0.0
506,0.5355400457411363,0.0
507,0.21796744312878885,0.0
508,0.4464580345435998,0.0
509,0.30365732584949556,0.0
510,-0.19223482081436782,-0.0
511,0.31265636331764646,0.0
512,0.3333305301572391,0.0
513,-0.15157271790620772,-0.0
514,-0.19430312727097135,-0.0
515,0.012911637297174261,0.0
516,-0.43751758606947044,-0.0
517,-0.14381524941506174,-0.0
518,0.015319306666765065,0.0
519,-0.24235473053583984,-0.0
520,-0.09982236182953974,-0.0
521,-0.255616966754796,-0.0
522,0.023991020404872665,0.0
523,-0.09562890089302989,-0.0
524,-0.5838130297383557,-0.0
525,-0.5748080245507479,-0.0
526,-0.40557610249376025,-0.0
527,-0.3684375582261796,-0.0
528,-0.5726100133962507,-0.0
529,-0.6094697397790787,-0.0
530,-0.6806731422475879,-0.0
531,-0.33684819462362886,-0.0
532,-0.6950639012827701,-0.0
533,-0.4304339397200177,-0.0
534,-0.7585128381154553,-0.0
535,-0.6567856994373947,-0.0
536,-0.885746122329083,-0.0
537,-0.5240505005002933,-0.0
538,-0.2702162660477988,-0.0
539,-0.37244264614206146,-0.0
540,-0.45499641831319826,-0.0
541,-0.9515367295734419,-0.0
542,-0.5105377346572919,-0.0
543,-0.9536309873279967,-0.0
544,-0.35943976445460646,-0.0
545,-0.5288135728212984,-0.0
546,-0.865376932759786,-0.0
547,-0.72814330947875,-0.0
548,-0.9167626785194787,-0.0
549,-0.33909721879757815,-0.0
550,-0.6482168631506242,-0.0
551,-0.9876473371224338,-0.0
552,-0.3359498845804648,-0.0
553,-0.46464043528865584,-0.0
554,-0.3251064014067503,-0.0
555,-0.5207173512134369,-0.0
556,-0.5841761390746381,-0.0
557,-0.9295257243156024,-0.0
558,-0.3002121731713364,-0.0
559,-0.35997023640907566,-0.0
560,-0.9237506997648671,-0.0
561,-0.6486481778303643,-0.0
562,-0.8633893317243013,-0.0
563,-0.5846662399923463,-0.0
564,-0.7877462733246542,-0.0
565,-0.7426835331712093,-0.0
566,-0.6650602436899883,-0.0
567,-0.6011661479850923,-0.0
568,-0.19288834298450108,-0.0
569,-0.2722204089324669,-0.0
570,-0.6108597911401132,-0.0
571,-0.3757350372625812,-0.0
572,-0.36067668093612304,-0.0
573,-0.6582796063740529,-0.0
574,-0.709340436483457,-0.0
575,-0.5010890132242359,-0.0
576,-0.06217240688286585,-0.0
577,-0.4644986543253934,-0.0
578,-0.5298182617113663,-0.0
579,-0.33500296702250126,-0.0
580,-0.4280775173318885,-0.0
581,-0.11922787823102526,-0.0
582,0.010731354545036376,0.0
583,-0.11984208283962966,-0.0
584,-0.434108464325695,-0.0
585,0.2227183371216669,0.0
586,0.05566277492046928,0.0
587,-0.21927017044657698,-0.0
588,-0.16105564303737627,-0.0
589,0.20948771909809927,0.0
590,-0.1342097808425043,-0.0
591,-0.1883961383557741,-0.0
592,0.31929045849655746,0.0
593,0.3741789404902043,0.0
594,0.42390154907562216,0.0
595,0.4222063785526898,0.0
596,0.24138992339647633,0.0
597,0.6863413441612578,0.0
598,0.21397014055747024,0.0
599,0.6773413689196653,0.0
600,0.33897992761936846,0.0
601,0.6298319082454098,0.0
602,0.39931585701617645,0.0
603,0.7272043610045349,0.0
604,0.7874389031879856,0.0
605,0.999771066009752,0.0
606,0.6159128064400027,0.0
607,0.6032456161207939,0.0
608,0.5376228174715949,0.0
609,0.763385303168882,0.0
610,1.1032748558660626,0.0
611,1.2415530672200497,0.0
612,0.9330086246819803,0.0
613,1.2876513237969807,0.0
614,1.3949474022687833,0.0
615,1.0809169879825657,0.0
616,1.271411305997245,0.0
617,1.0594426995487591,0.0
618,1.0719829620117711,0.0
619,1.6435454059193089,0.0
620,1.5408703675826751,0.0
621,1.1419000230691123,0.0
622,1.4959502408440883,0.0
623,1.5675904655294086,0.0
624,1.7376772083448992,0.0
625,1.964093162388076,0.0
626,1.5629889838973567,0.0
627,1.8403444676658574,0.0
628,1.9742711311202301,0.0
629,2.165498241716703,0.0
630,1.6834165730393993,0.0
631,1.9862199983124933,0.0
632,1.7882678706341433,0.0
633,2.356126989688141,0.0
634,1.9757122145445682,0.0
635,2.240550641947121,0.0
636,2.319341158936227,0.0
637,2.1151188131393646,0.0
638,2.029281996859751,0.0
639,2.5281033901723644,0.0
640,2.303883664856497,0.0
641,2.7229055765558776,0.0
642,2.2238026593307434,0.0
643,2.4917729718541266,0.0
644,2.303326183597912,0.0
645,2.4515332327711197,0.0
646,2.6685454175045256,0.0
647,3.0552139900539856,0.0
648,2.895684194875134,0.0
649,3.1661817606856437,0.0
650,2.894741406043156,0.0
651,2.9155963480929676,0.0
652,2.9970712006542297,0.0
653,2.8054339905352137,0.0
654,3.3111276984204583,0.0
655,3.1007230008545106,0.0
656,3.1262225583790855,0.0
657,3.4992691488499266,0.0
658,3.0402525222637675,0.0
659,3.204977951358778,0.0
660,3.120211570496238,0.0
661,3.6477064229858223,0.0
662,3.4242840707141493,0.0
663,3.68585096461243,0.0
664,3.7759805006583074,0.0
665,3.7175818107308656,0.0
666,3.3863546145697665,0.0
667,3.294812971176932,0.0
668,3.9189546216113964,0.0
669,3.342204467761623,0.0
670,3.6321330655486936,0.0
671,3.4317487143070786,0.0
672,3.9129286070794627,0.0
673,3.9014189167434568,0.0
674,3.53964380589781,0.0
675,3.9770585059677286,0.0
676,4.068036622262749,0.0
677,3.966329841669138,0.0
678,4.221543156604334,0.0
679,4.103963029128613,0.0
680,3.7936408602604605,0.0
681,4.077811020343238,0.0
682,4.074190855750156,0.0
683,4.333071237377104,0.0
684,4.080635751100365,0.0
685,4.312004812407607,0.0
686,4.361696254685324,0.0
687,4.462439955743359,0.0
688,3.888475145547031,0.0
689,4.1186533719077305,0.0
690,3.9151735212649346,0.0
691,3.886872143693998,0.0
692,4.184985689051587,0.0
693,3.9487338922318655,0.0
694,4.561784783540411,0.0
695,4.576533558442115,0.0
696,4.261842293426315,0.0
697,4.529085383200015,0.0
698,4.407370023047552,0.0
699,4.307934720050932,0.0
700,4.4232153363651445,0.0
701,4.442482314927381,0.0
702,4.546923495131009,0.0
703,4.354232876385538,0.0
704,4.642770540887634,0.0
705,4.389960680324132,0.0
706,4.481832439503979,0.0
707,4.55337769851527,0.0
708,4.531884559990135,0.0
709,4.589116900779026,0.0
710,4.224921691433081,0.0
711,4.31210451391669,0.0
712,4.369726139206323,0.0
713,4.588067139301437,0.0
714,4.588668193311318,0.0
715,4.376542563961857,0.0
716,4.474929777842592,0.0
717,4.0433128799555345,0.0
718,4.254045679465365,0.0
719,4.039754302456857,0.0
720,4.54341676648057,0.0
721,4.471430654142172,0.0
722,4.301862786885973,0.0
723,4.185847978957626,0.0
724,4.240067349420542,0.0
725,3.8434037257897407,0.0
726,4.333410841808097,0.0
727,3.8476634422844502,0.0
728,3.951936385630518,0.0
729,4.259827516122465,0.0
730,4.164849670558233,0.0
731,4.21347209598013,0.0
732,3.8243100101193783,0.0
733,4.274364497032898,0.0
734,3.8833915959829666,0.0
735,3.7500694420864673,0.0
736,4.14748832722797,0.0
737,3.5869490057070053,0.0
738,4.142513278462756,0.0
739,3.7970640772837725,0.0
740,3.672325194882351,0.0
741,3.8100588437998235,0.0
742,3.445140100362533,0.0
743,3.7654943999035364,0.0
744,3.4974303581639465,0.0
745,3.9409045180282813,0.0
746,3.718378536958435,0.0
747,3.6134619586987804,0.0
748,3.5871311805515864,0.0
749,3.366765555730927,0.0
750,3.3573597535457895,0.0
751,3.3043420321272796,0.0
752,3.400407391082539,0.0
753,3.4727095476739422,0.0
754,3.1424738148928877,0.0
755,3.097818210352033,0.0
756,3.3040669580790016,0.0
757,2.929204744885183,0.0
758,3.0929789082648664,0.0
759,2.780489391422775,0.0
760,2.893112264416497,0.0
761,3.1812521173283677,0.0
762,3.1511493671011412,0.0
763,2.9747673496968625,0.0
764,2.8625943237212734,0.0
765,2.7594177884062208,0.0
766,2.9402057419274312,0.0
767,2.412408718181285,0.0
768,2.4703958330698006,0.0
769,2.629046762167133,0.0
770,2.3813261429752552,0.0
771,2.5499192939360853,0.0
772,2.74419087013864,0.0
773,2.142520270046271,0.0
774,2.158539484818936,0.0
775,2.119044864454431,0.0
776,2.2032625117958764,0.0
777,2.0155990073473395,0.0
778,2.3074024975412777,0.0
779,2.0603413495387426,0.0
780,1.9073087802338804,0.0
781,2.1094391299101285,0.0
782,2.1212983845386284,0.0
783,2.2712951180228824,0.0
784,1.8325691976730254,0.0
785,1.9591002023797597,0.0
786,2.045107085717974,0.0
787,1.9417391457186322,0.0
788,1.5775217291908183,0.0
789,1.6198470037197912,0.0
790,1.5317141039754756,0.0
791,1.7625792757586263,0.0
792,1.5626186881170587,0.0
793,1.276607712458782,0.0
794,1.1415049099410772,0.0
795,1.6852174677475906,0.0
796,1.0432875473184482,0.0
797,1.5413076976052322,0.0
798,1.4209645875767332,0.0
799,1.4318145687536652,0.0
800,1.186502685449603,0.0
801,0.7451016609390244,0.0
802,1.0701960749786767,0.0
803,1.2796436432842526,0.0
804,0.665794533833936,0.0
805,0.9325392824207697,0.0
806,0.6990088070312563,0.0
807,1.086066439091319,0.0
808,0.645656253285866,0.0
809,0.8774115781022984,0.0
810,0.33369715382261117,0.0
811,0.4045260004529573,0.0
812,0.7716475989546463,0.0
813,0.3712405897113976,0.0
814,0.3212902641338161,0.0
815,0.5025325676245198,0.0
816,0.35299103955441297,0.0
817,0.4667688291982111,0.0
818,0.519806479482993,0.0
819,0.3158819462798054,0.0
820,0.12728863090040066,0.0
821,0.2681968968935317,0.0
822,0.19976742805335918,0.0
823,0.32921457762550943,0.0
824,0.01310397085949666,0.0
825,-0.11571462040258385,-0.0
826,0.08097887747698196,0.0
827,-0.1817498945313186,-0.0
828,-0.09385778062973332,-0.0
829,-0.4055642823852614,-0.0
830,-0.2964579641754521,-0.0
831,-0.22664963224969564,-0.0
832,-0.08095833287427107,-0.0
833,-0.023826929913665973,-0.0
834,0.07210705310037857,0.0
835,-0.02828759154407645,-0.0
836,-0.30915829281205687,-0.0
837,-0.1528511061536566,-0.0
838,-0.5666081653960362,-0.0
839,-0.6104504118851474,-0.0
840,-0.6961428783900805,-0.0
841,-0.1393201763201527,-0.0
842,-0.6494598841817902,-0.0
843,-0.7368343891019118,-0.0
844,-0.21589948142290394,-0.0
845,-0.4155685548035297,-0.0
846,-0.3202249526580141,-0.0
847,-0.2262055482378572,-0.0
848,-0.4018177626386957,-0.0
849,-0.7834503539534646,-0.0
850,-0.5071640964385038,-0.0
851,-0.3308395633236473,-0.0
852,-0.520677319535187,-0.0
853,-0.7808795206271648,-0.0
854,-0.5642851442483918,-0.0
855,-0.607642852826217,-0.0
856,-0.4263080017319415,-0.0
857,-0.6014202486569287,-0.0
858,-0.3914507295024794,-0.0
859,-0.714712070164381,-0.0
860,-0.5089141974406735,-0.0
861,-0.9304986030444745,-0.0
862,-0.9934700013511034,-0.0
863,-0.5839579892192828,-0.0
864,-0.9303698911947388,-0.0
865,-0.4800623316585705,-0.0
866,-0.9232570684749043,-0.0
867,-0.46302544167855564,-0.0
868,-0.5579026742743454,-0.0
869,-0.7368271364509544,-0.0
870,-0.6015666562744091,-0.0
871,-0.3705596694718356,-0.0
872,-0.7267302138108153,-0.0
873,-0.4396287191400199,-0.0
874,-0.6402516838133481,-0.0
875,-0.9255843945877513,-0.0
876,-0.8958735161445129,-0.0
877,-0.7856201535724344,-0.0
878,-0.41599196205729916,-0.0
879,-0.731561957908527,-0.0
880,-0.5896766983616142,-0.0
881,-0.7379293375042696,-0.0
882,-0.3547861573817926,-0.0
883,-0.5708872206157444,-0.0
884,-0.6269615636191392,-0.0
885,-0.18426558775884117,-0.0
886,-0.4065616406968053,-0.0
887,-0.1022572009046534,-0.0
888,-0.5452563535054146,-0.0
889,-0.4297763708965938,-0.0
890,-0.4625404983641733,-0.0
891,-0.4112102630405471,-0.0
892,-0.10419517518107668,-0.0
893,-0.10037660260329379,-0.0
894,-0.1258001817062499,-0.0
895,-0.4936674198111621,-0.0
896,-0.4508148287285336,-0.0
897,-0.05337955714695353,-0.0
898,-0.4252058091441055,-0.0
899,-0.19431653139261332,-0.0
900,0.12812505051182888,0.0
901,0.20103200648891917,0.0
902,-0.1384831296807044,-0.0
903,-0.18454506815774335,-0.0
904,-0.15497130968618805,-0.0
905,0.2197822957252546,0.0
906,0.39545428947425354,0.0
907,0.49160212069120257,0.0
908,0.18072863661492716,0.0
909,0.073598916686798,0.0
910,0.27238603246298404,0.0
911,0.0653751533546596,0.0
912,0.3571163263275218,0.0
913,0.6775797418723211,0.0
914,0.6801543002464334,0.0
915,0.5649961180212357,0.0
916,0.49044898647824725,0.0
917,0.8267163616643395,0.0
918,0.8204352929779233,0.0
919,0.773187712909922,0.0
920,0.44756888864332467,0.0
921,0.7046602430211527,0.0
922,0.638394777816478,0.0
