timestamp,value,outlier
2014-04-01 04:00:00,-21.1427283271,0.0
2014-04-01 04:05:00,-18.878551965699998,0.0
2014-04-01 04:10:00,-21.3035850772,0.0
2014-04-01 04:15:00,-18.4883187105,0.0
2014-04-01 04:20:00,-20.4887943427,0.0
2014-04-01 04:25:00,-21.531015233,0.0
2014-04-01 04:30:00,-18.4044882169,0.0
2014-04-01 04:35:00,-21.3987706132,0.0
2014-04-01 04:40:00,-21.194482936900002,0.0
2014-04-01 04:45:00,-20.0151017354,0.0
2014-04-01 04:50:00,-19.2355904092,0.0
2014-04-01 04:55:00,-19.6217529123,0.0
2014-04-01 05:00:00,-21.8746325428,0.0
2014-04-01 05:05:00,-18.8067902246,0.0
2014-04-01 05:10:00,-20.3184171513,0.0
2014-04-01 05:15:00,-18.3329629915,0.0
2014-04-01 05:20:00,-18.8715722568,0.0
2014-04-01 05:25:00,-21.0532655523,0.0
2014-04-01 05:30:00,-19.210396161400002,0.0
2014-04-01 05:35:00,-21.9430642823,0.0
2014-04-01 05:40:00,-20.0032681724,0.0
2014-04-01 05:45:00,-20.0661573012,0.0
2014-04-01 05:50:00,-18.1452589573,0.0
2014-04-01 05:55:00,-21.8261069983,0.0
2014-04-01 06:00:00,-18.6969337635,0.0
2014-04-01 06:05:00,-20.1533623952,0.0
2014-04-01 06:10:00,-19.5826984398,0.0
2014-04-01 06:15:00,-19.662338803,0.0
2014-04-01 06:20:00,-20.5732006641,0.0
2014-04-01 06:25:00,-20.6483547084,0.0
2014-04-01 06:30:00,-18.617154459400002,0.0
2014-04-01 06:35:00,-19.9983466125,0.0
2014-04-01 06:40:00,-21.1619097966,0.0
2014-04-01 06:45:00,-19.773145934200002,0.0
2014-04-01 06:50:00,-18.6632178833,0.0
2014-04-01 06:55:00,-19.2528677726,0.0
2014-04-01 07:00:00,-18.8495182564,0.0
2014-04-01 07:05:00,-18.503269871700002,0.0
2014-04-01 07:10:00,-19.510324509700002,0.0
2014-04-01 07:15:00,-20.1637449728,0.0
2014-04-01 07:20:00,-18.2910061011,0.0
2014-04-01 07:25:00,-20.4152934889,0.0
2014-04-01 07:30:00,-21.972097760700002,0.0
2014-04-01 07:35:00,-21.8564997281,0.0
2014-04-01 07:40:00,-21.316693928,0.0
2014-04-01 07:45:00,-19.065364451199997,0.0
2014-04-01 07:50:00,-18.089630385899998,0.0
2014-04-01 07:55:00,-21.3341668115,0.0
2014-04-01 08:00:00,-18.2228809279,0.0
2014-04-01 08:05:00,-18.8225123259,0.0
2014-04-01 08:10:00,-20.1778128618,0.0
2014-04-01 08:15:00,-18.7135121566,0.0
2014-04-01 08:20:00,-21.3351533252,0.0
2014-04-01 08:25:00,-21.108638785,0.0
2014-04-01 08:30:00,-21.0230780229,0.0
2014-04-01 08:35:00,-21.2645104636,0.0
2014-04-01 08:40:00,-18.8788071211,0.0
2014-04-01 08:45:00,-20.9155695046,0.0
2014-04-01 08:50:00,-19.4211260104,0.0
2014-04-01 08:55:00,-20.6673790383,0.0
2014-04-01 09:00:00,55.46426074359999,0.0
2014-04-01 09:05:00,62.4670389608,0.0
2014-04-01 09:10:00,65.66529273479999,0.0
2014-04-01 09:15:00,54.5232043838,0.0
2014-04-01 09:20:00,55.125946813999995,0.0
2014-04-01 09:25:00,55.4836412081,0.0
2014-04-01 09:30:00,59.166766859300004,0.0
2014-04-01 09:35:00,57.489362219200004,0.0
2014-04-01 09:40:00,63.6830418425,0.0
2014-04-01 09:45:00,59.6854468704,0.0
2014-04-01 09:50:00,59.81444811229999,0.0
2014-04-01 09:55:00,62.6044572159,0.0
2014-04-01 10:00:00,73.9019285345,0.0
2014-04-01 10:05:00,73.7687501608,0.0
2014-04-01 10:10:00,79.9052810919,0.0
2014-04-01 10:15:00,80.2566345367,0.0
2014-04-01 10:20:00,68.6188613425,0.0
2014-04-01 10:25:00,70.5856152328,0.0
2014-04-01 10:30:00,71.6390923535,0.0
2014-04-01 10:35:00,73.7443271251,0.0
2014-04-01 10:40:00,72.83001086819999,0.0
2014-04-01 10:45:00,78.56150473550001,0.0
2014-04-01 10:50:00,80.9876555538,0.0
2014-04-01 10:55:00,71.3197221318,0.0
2014-04-01 11:00:00,80.1976041599,0.0
2014-04-01 11:05:00,77.1062094171,0.0
2014-04-01 11:10:00,79.2915215407,0.0
2014-04-01 11:15:00,81.1128042138,0.0
2014-04-01 11:20:00,85.4346211279,0.0
2014-04-01 11:25:00,74.3259158584,0.0
2014-04-01 11:30:00,72.658184339,0.0
2014-04-01 11:35:00,81.21503679770001,0.0
2014-04-01 11:40:00,77.5230326446,0.0
2014-04-01 11:45:00,73.8603786618,0.0
2014-04-01 11:50:00,73.1346607309,0.0
2014-04-01 11:55:00,80.1331310241,0.0
2014-04-01 12:00:00,76.6539144534,0.0
2014-04-01 12:05:00,87.7829044292,0.0
2014-04-01 12:10:00,78.3374242831,0.0
2014-04-01 12:15:00,75.2457925688,0.0
2014-04-01 12:20:00,81.8974615524,0.0
2014-04-01 12:25:00,75.7562620786,0.0
2014-04-01 12:30:00,79.7455659383,0.0
2014-04-01 12:35:00,79.5617765017,0.0
2014-04-01 12:40:00,79.0984082313,0.0
2014-04-01 12:45:00,84.567896398,0.0
2014-04-01 12:50:00,75.31487640739999,0.0
2014-04-01 12:55:00,86.2959790474,0.0
2014-04-01 13:00:00,84.6275834722,0.0
2014-04-01 13:05:00,77.2990258448,0.0
2014-04-01 13:10:00,74.8596842444,0.0
2014-04-01 13:15:00,76.441971368,0.0
2014-04-01 13:20:00,77.2912510786,0.0
2014-04-01 13:25:00,80.8785663286,0.0
2014-04-01 13:30:00,72.7127939447,0.0
2014-04-01 13:35:00,86.5950941792,0.0
2014-04-01 13:40:00,73.5493661875,0.0
2014-04-01 13:45:00,76.4377869559,0.0
2014-04-01 13:50:00,73.7190995676,0.0
2014-04-01 13:55:00,76.0763225183,0.0
2014-04-01 14:00:00,85.3959488753,0.0
2014-04-01 14:05:00,81.8362655571,0.0
2014-04-01 14:10:00,75.6311206277,0.0
2014-04-01 14:15:00,85.9412606259,0.0
2014-04-01 14:20:00,84.80460803609999,0.0
2014-04-01 14:25:00,84.0516638461,0.0
2014-04-01 14:30:00,85.55527820430001,0.0
2014-04-01 14:35:00,81.90784175270001,0.0
2014-04-01 14:40:00,80.0165959236,0.0
2014-04-01 14:45:00,77.9767217819,0.0
2014-04-01 14:50:00,75.57417790859999,0.0
2014-04-01 14:55:00,80.9121130354,0.0
2014-04-01 15:00:00,86.2304978214,0.0
2014-04-01 15:05:00,81.5024045645,0.0
2014-04-01 15:10:00,86.71232236819998,0.0
2014-04-01 15:15:00,77.70943454260001,0.0
2014-04-01 15:20:00,83.1208776051,0.0
2014-04-01 15:25:00,82.377329501,0.0
2014-04-01 15:30:00,82.7256178739,0.0
2014-04-01 15:35:00,82.3193550651,0.0
2014-04-01 15:40:00,75.5452660554,0.0
2014-04-01 15:45:00,74.2962656133,0.0
2014-04-01 15:50:00,87.6566495709,0.0
2014-04-01 15:55:00,72.7235584659,0.0
2014-04-01 16:00:00,79.4835294443,0.0
2014-04-01 16:05:00,78.80103291020001,0.0
2014-04-01 16:10:00,77.7600544985,0.0
2014-04-01 16:15:00,84.5114712197,0.0
2014-04-01 16:20:00,83.92533605109999,0.0
2014-04-01 16:25:00,86.48332202899998,0.0
2014-04-01 16:30:00,78.32754977,0.0
2014-04-01 16:35:00,81.0266131609,0.0
2014-04-01 16:40:00,86.2766366714,0.0
2014-04-01 16:45:00,87.9012877207,0.0
2014-04-01 16:50:00,87.50842977,0.0
2014-04-01 16:55:00,83.4852347867,0.0
2014-04-01 17:00:00,74.29159337829998,0.0
2014-04-01 17:05:00,72.3709298713,0.0
2014-04-01 17:10:00,85.2034391722,0.0
2014-04-01 17:15:00,85.45501770060001,0.0
2014-04-01 17:20:00,83.9417208095,0.0
2014-04-01 17:25:00,76.4787268296,0.0
2014-04-01 17:30:00,82.2370331218,0.0
2014-04-01 17:35:00,77.0599257507,0.0
2014-04-01 17:40:00,79.210321243,0.0
2014-04-01 17:45:00,78.11891136359999,0.0
2014-04-01 17:50:00,86.618185953,0.0
2014-04-01 17:55:00,75.7464688141,0.0
2014-04-01 18:00:00,-1.03989471325e-05,0.0
2014-04-01 18:05:00,-9.9552901714e-06,0.0
2014-04-01 18:10:00,-1.0574e-05,0.0
2014-04-01 18:15:00,-1.03722253131e-05,0.0
2014-04-01 18:20:00,-1.11083062914e-05,0.0
2014-04-01 18:25:00,-9.42410168663e-06,0.0
2014-04-01 18:30:00,-9.66787243976e-06,0.0
2014-04-01 18:35:00,-1.07854806299e-05,0.0
2014-04-01 18:40:00,-9.97127544805e-06,0.0
2014-04-01 18:45:00,-9.55552519414e-06,0.0
2014-04-01 18:50:00,-1.02468019389e-05,0.0
2014-04-01 18:55:00,-1.05515869421e-05,0.0
2014-04-01 19:00:00,-14.5434473469,0.0
2014-04-01 19:05:00,-15.3331920086,0.0
2014-04-01 19:10:00,-16.9901542954,0.0
2014-04-01 19:15:00,-16.0647846694,0.0
2014-04-01 19:20:00,-14.513215346199999,0.0
2014-04-01 19:25:00,-15.3022451756,0.0
2014-04-01 19:30:00,-16.4452522041,0.0
2014-04-01 19:35:00,-15.0379522275,0.0
2014-04-01 19:40:00,-17.047654682,0.0
2014-04-01 19:45:00,-16.565045023,0.0
2014-04-01 19:50:00,-15.9084150313,0.0
2014-04-01 19:55:00,-17.3299983177,0.0
2014-04-01 20:00:00,-18.7845153611,0.0
2014-04-01 20:05:00,-18.1826822845,0.0
2014-04-01 20:10:00,-19.8197879141,0.0
2014-04-01 20:15:00,-19.4814539355,0.0
2014-04-01 20:20:00,-18.5673523357,0.0
2014-04-01 20:25:00,-18.5996723123,0.0
2014-04-01 20:30:00,-18.8091279864,0.0
2014-04-01 20:35:00,-18.3979724916,0.0
2014-04-01 20:40:00,-20.0073274272,0.0
2014-04-01 20:45:00,-19.7812166974,0.0
2014-04-01 20:50:00,-18.9725865905,0.0
2014-04-01 20:55:00,-18.807762356199998,0.0
2014-04-01 21:00:00,-19.3045235165,0.0
2014-04-01 21:05:00,-18.980802377699998,0.0
2014-04-01 21:10:00,-18.1960444345,0.0
2014-04-01 21:15:00,-18.9202362703,0.0
2014-04-01 21:20:00,-19.1305270306,0.0
2014-04-01 21:25:00,-20.0292102196,0.0
2014-04-01 21:30:00,-20.9263928904,0.0
2014-04-01 21:35:00,-19.4261461909,0.0
2014-04-01 21:40:00,-21.604795491599997,0.0
2014-04-01 21:45:00,-21.1389247422,0.0
2014-04-01 21:50:00,-21.7636938223,0.0
2014-04-01 21:55:00,-21.3327737549,0.0
2014-04-01 22:00:00,-20.4341567679,0.0
2014-04-01 22:05:00,-20.361286900499998,0.0
2014-04-01 22:10:00,-18.488475555,0.0
2014-04-01 22:15:00,-20.8561736575,0.0
2014-04-01 22:20:00,-20.3681861232,0.0
2014-04-01 22:25:00,-19.9956840645,0.0
2014-04-01 22:30:00,-20.7399104713,0.0
2014-04-01 22:35:00,-19.7445494814,0.0
2014-04-01 22:40:00,-20.0632859643,0.0
2014-04-01 22:45:00,-19.5620597805,0.0
2014-04-01 22:50:00,-20.8360924169,0.0
2014-04-01 22:55:00,-21.4720335896,0.0
2014-04-01 23:00:00,-21.3565434785,0.0
2014-04-01 23:05:00,-21.1373349793,0.0
2014-04-01 23:10:00,-18.0493731729,0.0
2014-04-01 23:15:00,-21.6405946521,0.0
2014-04-01 23:20:00,-19.0933910451,0.0
2014-04-01 23:25:00,-21.5449991687,0.0
2014-04-01 23:30:00,-18.7818602963,0.0
2014-04-01 23:35:00,-19.7522602624,0.0
2014-04-01 23:40:00,-20.9908759503,0.0
2014-04-01 23:45:00,-20.5545362274,0.0
2014-04-01 23:50:00,-19.6573953753,0.0
2014-04-01 23:55:00,-20.7078667918,0.0
2014-04-02 00:00:00,-20.1957980402,0.0
2014-04-02 00:05:00,-19.1029452265,0.0
2014-04-02 00:10:00,-20.585317782,0.0
2014-04-02 00:15:00,-18.8169883454,0.0
2014-04-02 00:20:00,-20.775953137000002,0.0
2014-04-02 00:25:00,-18.0124435105,0.0
2014-04-02 00:30:00,-20.195090055,0.0
2014-04-02 00:35:00,-19.6042705102,0.0
2014-04-02 00:40:00,-19.2124150952,0.0
2014-04-02 00:45:00,-20.062831868900002,0.0
2014-04-02 00:50:00,-20.5812465301,0.0
2014-04-02 00:55:00,-21.861249064899997,0.0
2014-04-02 01:00:00,-21.3322579596,0.0
2014-04-02 01:05:00,-20.8685995323,0.0
2014-04-02 01:10:00,-19.9158676467,0.0
2014-04-02 01:15:00,-19.5685764787,0.0
2014-04-02 01:20:00,-18.1301186183,0.0
2014-04-02 01:25:00,-19.4363876122,0.0
2014-04-02 01:30:00,-21.3935085547,0.0
2014-04-02 01:35:00,-19.5360983279,0.0
2014-04-02 01:40:00,-19.846339996199998,0.0
2014-04-02 01:45:00,-19.0873376961,0.0
2014-04-02 01:50:00,-19.0965310353,0.0
2014-04-02 01:55:00,-18.2474870436,0.0
2014-04-02 02:00:00,-20.4552157025,0.0
2014-04-02 02:05:00,-19.7922776122,0.0
2014-04-02 02:10:00,-20.42384323,0.0
2014-04-02 02:15:00,-20.1875476001,0.0
2014-04-02 02:20:00,-21.195378349200002,0.0
2014-04-02 02:25:00,-21.0040476492,0.0
2014-04-02 02:30:00,-21.0858154126,0.0
2014-04-02 02:35:00,-19.9969560278,0.0
2014-04-02 02:40:00,-19.4155254054,0.0
2014-04-02 02:45:00,-21.7337463621,0.0
2014-04-02 02:50:00,-18.2170790949,0.0
2014-04-02 02:55:00,-18.610485231400002,0.0
2014-04-02 03:00:00,-19.6783963687,0.0
2014-04-02 03:05:00,-20.4558306103,0.0
2014-04-02 03:10:00,-18.0328014992,0.0
2014-04-02 03:15:00,-20.8772912772,0.0
2014-04-02 03:20:00,-20.2349061712,0.0
2014-04-02 03:25:00,-19.9388110347,0.0
2014-04-02 03:30:00,-19.6939801553,0.0
2014-04-02 03:35:00,-20.077948127,0.0
2014-04-02 03:40:00,-18.6471429379,0.0
2014-04-02 03:45:00,-18.4348469571,0.0
2014-04-02 03:50:00,-19.158549915,0.0
2014-04-02 03:55:00,-20.8380191679,0.0
2014-04-02 04:00:00,-20.3531515353,0.0
2014-04-02 04:05:00,-19.9204920705,0.0
2014-04-02 04:10:00,-20.2860838636,0.0
2014-04-02 04:15:00,-20.2370320522,0.0
2014-04-02 04:20:00,-19.228167702,0.0
2014-04-02 04:25:00,-18.389823789,0.0
2014-04-02 04:30:00,-21.5871294747,0.0
2014-04-02 04:35:00,-20.3996450505,0.0
2014-04-02 04:40:00,-20.790991998699997,0.0
2014-04-02 04:45:00,-19.8559888975,0.0
2014-04-02 04:50:00,-21.0259223199,0.0
2014-04-02 04:55:00,-20.3379890559,0.0
2014-04-02 05:00:00,-18.215204488399998,0.0
2014-04-02 05:05:00,-21.560388141599997,0.0
2014-04-02 05:10:00,-19.2221445872,0.0
2014-04-02 05:15:00,-18.5515631097,0.0
2014-04-02 05:20:00,-18.3521640308,0.0
2014-04-02 05:25:00,-20.8817612554,0.0
2014-04-02 05:30:00,-20.8158734672,0.0
2014-04-02 05:35:00,-20.8006484993,0.0
2014-04-02 05:40:00,-21.663011090700003,0.0
2014-04-02 05:45:00,-19.395772088,0.0
2014-04-02 05:50:00,-20.2445322254,0.0
2014-04-02 05:55:00,-20.477982332,0.0
2014-04-02 06:00:00,-21.917927314299998,0.0
2014-04-02 06:05:00,-19.2493845749,0.0
2014-04-02 06:10:00,-21.8253247996,0.0
2014-04-02 06:15:00,-18.5949373323,0.0
2014-04-02 06:20:00,-21.0560058241,0.0
2014-04-02 06:25:00,-20.5315436001,0.0
2014-04-02 06:30:00,-21.2675841491,0.0
2014-04-02 06:35:00,-18.1147422946,0.0
2014-04-02 06:40:00,-18.3125241718,0.0
2014-04-02 06:45:00,-18.278783118299998,0.0
2014-04-02 06:50:00,-20.371837822,0.0
2014-04-02 06:55:00,-20.411744270299998,0.0
2014-04-02 07:00:00,-21.624419557399996,0.0
2014-04-02 07:05:00,-19.8704140581,0.0
2014-04-02 07:10:00,-18.27219622,0.0
2014-04-02 07:15:00,-18.838117606500003,0.0
2014-04-02 07:20:00,-18.0322923793,0.0
2014-04-02 07:25:00,-21.1068581005,0.0
2014-04-02 07:30:00,-21.2623977475,0.0
2014-04-02 07:35:00,-21.991761665100004,0.0
2014-04-02 07:40:00,-19.648777796199997,0.0
2014-04-02 07:45:00,-18.0771935016,0.0
2014-04-02 07:50:00,-18.938919526,0.0
2014-04-02 07:55:00,-20.3510754707,0.0
2014-04-02 08:00:00,-21.847771868200002,0.0
2014-04-02 08:05:00,-18.4143142059,0.0
2014-04-02 08:10:00,-18.4862920806,0.0
2014-04-02 08:15:00,-20.8070359411,0.0
2014-04-02 08:20:00,-20.6688282201,0.0
2014-04-02 08:25:00,-19.0020254212,0.0
2014-04-02 08:30:00,-21.252579164100002,0.0
2014-04-02 08:35:00,-18.5151150219,0.0
2014-04-02 08:40:00,-21.7029673791,0.0
2014-04-02 08:45:00,-18.804127721300002,0.0
2014-04-02 08:50:00,-18.3254094909,0.0
2014-04-02 08:55:00,-19.3580883459,0.0
2014-04-02 09:00:00,56.254095462399995,0.0
2014-04-02 09:05:00,60.3232947004,0.0
2014-04-02 09:10:00,62.24215844850001,0.0
2014-04-02 09:15:00,59.8910589417,0.0
2014-04-02 09:20:00,61.9272879817,0.0
2014-04-02 09:25:00,58.379046172799995,0.0
2014-04-02 09:30:00,54.33507116689999,0.0
2014-04-02 09:35:00,65.6887694907,0.0
2014-04-02 09:40:00,63.8329620545,0.0
2014-04-02 09:45:00,54.88102588899999,0.0
2014-04-02 09:50:00,59.3901167539,0.0
2014-04-02 09:55:00,61.62022884090001,0.0
2014-04-02 10:00:00,71.2970329127,0.0
2014-04-02 10:05:00,77.18542689270001,0.0
2014-04-02 10:10:00,76.5114589954,0.0
2014-04-02 10:15:00,71.5656308657,0.0
2014-04-02 10:20:00,70.546396701,0.0
2014-04-02 10:25:00,79.9362268022,0.0
2014-04-02 10:30:00,73.3033139815,0.0
2014-04-02 10:35:00,72.10941611439999,0.0
2014-04-02 10:40:00,79.6157509627,0.0
2014-04-02 10:45:00,79.5882441187,0.0
2014-04-02 10:50:00,72.6013051763,0.0
2014-04-02 10:55:00,81.663040611,0.0
2014-04-02 11:00:00,82.1818826147,0.0
2014-04-02 11:05:00,76.75690521029999,0.0
2014-04-02 11:10:00,78.05143605890001,0.0
2014-04-02 11:15:00,82.7910814251,0.0
2014-04-02 11:20:00,74.6314879131,0.0
2014-04-02 11:25:00,78.7051709528,0.0
2014-04-02 11:30:00,81.6323641414,0.0
2014-04-02 11:35:00,79.8256570005,0.0
2014-04-02 11:40:00,80.9159209991,0.0
2014-04-02 11:45:00,79.9320059917,0.0
2014-04-02 11:50:00,74.4357627096,0.0
2014-04-02 11:55:00,77.7776526644,0.0
2014-04-02 12:00:00,80.3507443918,0.0
2014-04-02 12:05:00,84.3120418698,0.0
2014-04-02 12:10:00,82.2975428591,0.0
2014-04-02 12:15:00,78.6678042127,0.0
2014-04-02 12:20:00,87.4152165199,0.0
2014-04-02 12:25:00,73.5772788902,0.0
2014-04-02 12:30:00,75.1582601411,0.0
2014-04-02 12:35:00,77.30607975699999,0.0
2014-04-02 12:40:00,75.5058389253,0.0
2014-04-02 12:45:00,81.843057805,0.0
2014-04-02 12:50:00,72.487546046,0.0
2014-04-02 12:55:00,74.6893105713,0.0
2014-04-02 13:00:00,76.6628783802,0.0
2014-04-02 13:05:00,82.9003589883,0.0
2014-04-02 13:10:00,85.979432586,0.0
2014-04-02 13:15:00,84.7419579815,0.0
2014-04-02 13:20:00,74.88332961399999,0.0
2014-04-02 13:25:00,81.0140735382,0.0
2014-04-02 13:30:00,72.45137018060001,0.0
2014-04-02 13:35:00,76.9378009703,0.0
2014-04-02 13:40:00,84.861782421,0.0
2014-04-02 13:45:00,79.2749287593,0.0
2014-04-02 13:50:00,74.369301532,0.0
2014-04-02 13:55:00,78.9852473622,0.0
2014-04-02 14:00:00,75.1625133253,0.0
2014-04-02 14:05:00,78.2848000408,0.0
2014-04-02 14:10:00,79.7989511371,0.0
2014-04-02 14:15:00,77.5867223658,0.0
2014-04-02 14:20:00,86.9845438867,0.0
2014-04-02 14:25:00,80.9940047221,0.0
2014-04-02 14:30:00,85.4794438805,0.0
2014-04-02 14:35:00,84.1649230203,0.0
2014-04-02 14:40:00,82.5720546554,0.0
2014-04-02 14:45:00,79.9438239552,0.0
2014-04-02 14:50:00,72.02901775810001,0.0
2014-04-02 14:55:00,81.8089363703,0.0
2014-04-02 15:00:00,77.6940761229,0.0
2014-04-02 15:05:00,73.8830125217,0.0
2014-04-02 15:10:00,79.1127543935,0.0
2014-04-02 15:15:00,83.76751285489999,0.0
2014-04-02 15:20:00,87.38544652569998,0.0
2014-04-02 15:25:00,77.9844304871,0.0
2014-04-02 15:30:00,80.6822818421,0.0
2014-04-02 15:35:00,85.6185402153,0.0
2014-04-02 15:40:00,77.3427532153,0.0
2014-04-02 15:45:00,74.2749275017,0.0
2014-04-02 15:50:00,76.508885138,0.0
2014-04-02 15:55:00,86.3845831015,0.0
2014-04-02 16:00:00,74.5500511745,0.0
2014-04-02 16:05:00,77.26728972,0.0
2014-04-02 16:10:00,79.4339907784,0.0
2014-04-02 16:15:00,85.5535378037,0.0
2014-04-02 16:20:00,87.0031341275,0.0
2014-04-02 16:25:00,78.8127127526,0.0
2014-04-02 16:30:00,86.9109866576,0.0
2014-04-02 16:35:00,74.58310685100001,0.0
2014-04-02 16:40:00,74.5093982395,0.0
2014-04-02 16:45:00,87.1877341125,0.0
2014-04-02 16:50:00,80.1546256408,0.0
2014-04-02 16:55:00,74.9742854472,0.0
2014-04-02 17:00:00,79.8077948522,0.0
2014-04-02 17:05:00,84.53132438600001,0.0
2014-04-02 17:10:00,85.23067130390001,0.0
2014-04-02 17:15:00,85.8234531793,0.0
2014-04-02 17:20:00,81.113082537,0.0
2014-04-02 17:25:00,85.87108127239999,0.0
2014-04-02 17:30:00,80.1604320381,0.0
2014-04-02 17:35:00,81.712906142,0.0
2014-04-02 17:40:00,84.1394629871,0.0
2014-04-02 17:45:00,78.80691424689999,0.0
2014-04-02 17:50:00,73.17725696069999,0.0
2014-04-02 17:55:00,77.602612044,0.0
2014-04-02 18:00:00,-1.04938377559e-05,0.0
2014-04-02 18:05:00,-9.60989669296e-06,0.0
2014-04-02 18:10:00,-9.51989322439e-06,0.0
2014-04-02 18:15:00,-9.816228955260001e-06,0.0
2014-04-02 18:20:00,-9.28176427469e-06,0.0
2014-04-02 18:25:00,-1.07385300952e-05,0.0
2014-04-02 18:30:00,-9.74584955322e-06,0.0
2014-04-02 18:35:00,-9.47044023626e-06,0.0
2014-04-02 18:40:00,-1.06478170438e-05,0.0
2014-04-02 18:45:00,-1.09423165696e-05,0.0
2014-04-02 18:50:00,-9.256705220269999e-06,0.0
2014-04-02 18:55:00,-9.69441233042e-06,0.0
2014-04-02 19:00:00,-17.424745669900002,0.0
2014-04-02 19:05:00,-15.632815235999999,0.0
2014-04-02 19:10:00,-17.4034968305,0.0
2014-04-02 19:15:00,-15.277482078299998,0.0
2014-04-02 19:20:00,-15.0978183664,0.0
2014-04-02 19:25:00,-15.0851488484,0.0
2014-04-02 19:30:00,-14.6727335915,0.0
2014-04-02 19:35:00,-17.2685855336,0.0
2014-04-02 19:40:00,-17.535474317000002,0.0
2014-04-02 19:45:00,-17.4544304174,0.0
2014-04-02 19:50:00,-17.1264922396,0.0
2014-04-02 19:55:00,-17.1100434946,0.0
2014-04-02 20:00:00,-19.818568616700002,0.0
2014-04-02 20:05:00,-20.4526610902,0.0
2014-04-02 20:10:00,-18.0800350648,0.0
2014-04-02 20:15:00,-18.7695849011,0.0
2014-04-02 20:20:00,-19.7408117874,0.0
2014-04-02 20:25:00,-20.6391223573,0.0
2014-04-02 20:30:00,-19.8162031582,0.0
2014-04-02 20:35:00,-20.5018447574,0.0
2014-04-02 20:40:00,-19.0999665483,0.0
2014-04-02 20:45:00,-20.0344467802,0.0
2014-04-02 20:50:00,-21.0431267454,0.0
2014-04-02 20:55:00,-17.8693964406,0.0
2014-04-02 21:00:00,-21.534021396,0.0
2014-04-02 21:05:00,-19.9287402273,0.0
2014-04-02 21:10:00,-20.4082892302,0.0
2014-04-02 21:15:00,-21.3393843075,0.0
2014-04-02 21:20:00,-19.4815078371,0.0
2014-04-02 21:25:00,-19.5173722178,0.0
2014-04-02 21:30:00,-19.947857609,0.0
2014-04-02 21:35:00,-17.9317971453,0.0
2014-04-02 21:40:00,-19.8267714878,0.0
2014-04-02 21:45:00,-19.011034346,0.0
2014-04-02 21:50:00,-21.5381222847,0.0
2014-04-02 21:55:00,-18.2041337406,0.0
2014-04-02 22:00:00,-19.8055422134,0.0
2014-04-02 22:05:00,-21.7550089031,0.0
2014-04-02 22:10:00,-21.5695743934,0.0
2014-04-02 22:15:00,-20.7721051565,0.0
2014-04-02 22:20:00,-20.324872313900002,0.0
2014-04-02 22:25:00,-19.092327086199997,0.0
2014-04-02 22:30:00,-19.4366799414,0.0
2014-04-02 22:35:00,-18.331162610899998,0.0
2014-04-02 22:40:00,-21.1106021152,0.0
2014-04-02 22:45:00,-19.2646063209,0.0
